Id,Label,debug,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Eigenvector Centrality,Component ID,Strongly-Connected ID,Clustering Coefficient
774.0,ROS,2440.0,5,5,10,10.0,5.0,5.0,8.0,3.806691449814126,2566.4555437239433,1.4833127E-4,1.4845973E-4,8,2.3286799666766682E-4,0.008448070078150776,0,22,0.6
775.0,SFN,2441.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
776.0,AEP,2442.0,42,43,85,85.0,42.0,43.0,8.0,3.736988847583643,157880.4719451964,0.0010630408,0.0010639614,8,0.0024696692427174827,0.019193993740826157,0,22,0.053382665
777.0,COR,2443.0,11,11,22,22.0,11.0,11.0,8.0,3.7069392812887236,7630.366825828049,2.9666253E-4,2.9691946E-4,8,4.494476341397178E-4,0.016680488185611807,0,22,0.43636364
778.0,COO,245.0,19,18,37,37.0,19.0,18.0,8.0,3.424721189591078,4489.038322520131,4.944376E-4,4.9486576E-4,7,4.7184518518181675E-4,0.04647029344632465,0,22,0.4868421
779.0,MDZ,2452.0,8,7,15,15.0,8.0,7.0,9.0,3.9337050805452294,3220.4139744250842,2.224969E-4,2.2268959E-4,8,3.7276005942290516E-4,0.00610987035166367,0,22,0.42857143
780.0,AFA,2454.0,2,2,4,4.0,2.0,2.0,9.0,4.73636926889715,3227.000000000001,7.416563E-5,7.4229865E-5,8,1.7568240787455835E-4,7.902025831082786E-4,0,22,0.5
781.0,CTC,2455.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
782.0,SDE,2456.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
783.0,IRJ,2458.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
784.0,OUA,246.0,14,15,29,29.0,14.0,15.0,8.0,3.3584262701363072,3254.65194069792,3.7082817E-4,3.7114933E-4,7,3.3326517530507814E-4,0.04789753733009064,0,22,0.5809524
785.0,TUC,2460.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
786.0,UAQ,2461.0,1,2,3,3.0,1.0,2.0,9.0,4.735749690210657,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,1.0
787.0,LUQ,2467.0,2,1,3,3.0,2.0,1.0,9.0,4.736679058240396,0.0,7.416563E-5,7.4229865E-5,8,1.6962853359301394E-4,7.977230161018412E-4,0,22,1.0
788.0,RES,2469.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
789.0,BOY,247.0,2,2,4,4.0,2.0,2.0,9.0,4.334262701363073,0.0,7.416563E-5,7.4229865E-5,7,8.331014965302446E-5,0.001807785614030956,0,22,1.0
790.0,FMA,2470.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
791.0,IGR,2471.0,3,3,6,6.0,3.0,3.0,9.0,4.0427509293680295,360.9139731239127,9.888752E-5,9.8973156E-5,8,1.6608357257945287E-4,0.0033341997549112875,0,22,0.33333334
792.0,PSS,2474.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
793.0,SLA,2476.0,4,4,8,8.0,4.0,4.0,9.0,4.687732342007435,1.3333333333333333,1.236094E-4,1.2371644E-4,8,2.220143940691779E-4,0.0015305333940854565,0,22,0.6666667
794.0,JUJ,2477.0,2,2,4,4.0,2.0,2.0,9.0,4.688351920693928,0.0,7.416563E-5,7.4229865E-5,8,1.296935149359097E-4,0.0010581424208145273,0,22,1.0
795.0,ACC,248.0,28,30,58,58.0,28.0,30.0,8.0,3.1205080545229245,33506.040236109504,7.169345E-4,7.1755535E-4,7,7.729992480663708E-4,0.11636761813974046,0,22,0.3275862
796.0,CRD,2487.0,6,4,10,10.0,6.0,4.0,9.0,4.734820322180917,10.489869038794168,1.7305315E-4,1.7320302E-4,8,3.450329570920901E-4,0.0016174408516277988,0,22,0.46666667
797.0,EQS,2488.0,3,3,6,6.0,3.0,3.0,9.0,4.73543990086741,0.0,9.888752E-5,9.8973156E-5,8,1.8417668752222368E-4,0.001084613838646965,0,22,0.8333333
798.0,TML,249.0,1,1,2,2.0,1.0,1.0,9.0,4.120198265179678,0.0,4.944376E-5,4.9486578E-5,7,6.804590625852454E-5,0.0017759238206862902,0,22,0.0
799.0,REL,2490.0,5,6,11,11.0,5.0,6.0,9.0,4.04182156133829,5391.48616191787,1.4833127E-4,1.4845973E-4,8,3.316701696998885E-4,0.00367799605037844,0,22,0.35714287
800.0,VDM,2491.0,1,1,2,2.0,1.0,1.0,10.0,5.041201982651796,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,1.0
801.0,PMY,2492.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
802.0,RGA,2495.0,2,2,4,4.0,2.0,2.0,9.0,4.736059479553903,0.0,7.416563E-5,7.4229865E-5,8,1.4313114954968861E-4,8.146144473483535E-4,0,22,1.0
803.0,RGL,2496.0,4,5,9,9.0,4.0,5.0,9.0,4.734200743494424,3272.6469278481795,1.236094E-4,1.2371644E-4,8,2.8333912186373565E-4,0.0011912820013967548,0,22,0.23333333
804.0,USH,2497.0,4,3,7,7.0,4.0,3.0,9.0,4.0427509293680295,475.24850933783824,1.236094E-4,1.2371644E-4,8,2.1828671732390767E-4,0.0035330620621637785,0,22,0.5
805.0,BHI,2501.0,3,3,6,6.0,3.0,3.0,9.0,4.73543990086741,1.703611971104231,9.888752E-5,9.8973156E-5,8,2.0726823998490975E-4,0.0010173215794444515,0,22,0.6666667
806.0,MDQ,2508.0,2,2,4,4.0,2.0,2.0,9.0,4.73636926889715,0.0,7.416563E-5,7.4229865E-5,8,1.536895106977072E-4,8.065207186972606E-4,0,22,1.0
807.0,NQN,2509.0,3,3,6,6.0,3.0,3.0,9.0,4.73543990086741,0.8333333333333333,9.888752E-5,9.8973156E-5,8,2.135468600445884E-4,0.001100574015427713,0,22,0.6666667
808.0,NYI,251.0,1,1,2,2.0,1.0,1.0,9.0,4.120198265179678,0.0,4.944376E-5,4.9486578E-5,7,6.804590625852454E-5,0.0017759238206862902,0,22,0.0
809.0,RSA,2512.0,1,1,2,2.0,1.0,1.0,10.0,5.735749690210657,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,1.0
810.0,BRC,2513.0,6,6,12,12.0,6.0,6.0,9.0,4.04182156133829,1247.6488334413884,1.7305315E-4,1.7320302E-4,8,2.980695035775603E-4,0.004236164590787938,0,22,0.52380955
811.0,CPC,2517.0,1,1,2,2.0,1.0,1.0,9.0,4.736679058240396,0.0,4.944376E-5,4.9486578E-5,8,9.496341490612022E-5,6.325478630313764E-4,0,22,0.0
812.0,CDJ,2518.0,1,1,2,2.0,1.0,1.0,1.0,1.0,3232.0,4.944376E-5,4.9486578E-5,8,1.0422625691561494E-4,1.488816949295515E-4,0,17,0.0
813.0,TKD,252.0,1,1,2,2.0,1.0,1.0,9.0,4.120198265179678,0.0,4.944376E-5,4.9486578E-5,7,6.804590625852454E-5,0.0017759238206862902,0,22,0.0
814.0,AQA,2521.0,1,1,2,2.0,1.0,1.0,10.0,4.73451053283767,0.0,4.944376E-5,4.9486578E-5,8,7.700845596391416E-5,8.006881418847455E-4,0,22,0.0
815.0,AJU,2522.0,8,8,16,16.0,8.0,8.0,8.0,3.8048327137546467,41.62150581609828,2.224969E-4,2.2268959E-4,8,2.618195705118752E-4,0.012118291883524946,0,22,0.85714287
816.0,AFL,2524.0,1,1,2,2.0,1.0,1.0,9.0,4.801115241635688,0.0,4.944376E-5,4.9486578E-5,8,8.474376293342291E-5,4.29732920682032E-4,0,22,0.0
817.0,ARU,2525.0,2,2,4,4.0,2.0,2.0,8.0,3.8141263940520447,39.1773271445283,7.416563E-5,7.4229865E-5,8,9.905665272917722E-5,0.005508916147350994,0,22,0.0
818.0,BEL,2526.0,17,17,34,34.0,17.0,17.0,8.0,3.6502478314745974,39304.383860044014,4.449938E-4,4.4537918E-4,8,6.419912101897241E-4,0.01940956844029334,0,22,0.22875817
819.0,PLU,2528.0,11,12,23,23.0,11.0,12.0,8.0,3.809169764560099,24787.509034758157,2.9666253E-4,2.9691946E-4,8,5.843247416118292E-4,0.007546462566091939,0,22,0.12878788
820.0,ABJ,253.0,20,21,41,41.0,20.0,21.0,8.0,3.3395291201982653,4145.854763602075,5.191595E-4,5.196091E-4,7,4.5164573799298305E-4,0.05785009977953464,0,22,0.4690476
821.0,BSB,2531.0,45,44,89,89.0,45.0,44.0,8.0,3.253097893432466,95157.74613934229,0.0011372064,0.0011381913,8,0.001510553335091022,0.06401781183238367,0,22,0.20757575
822.0,BVB,2533.0,1,1,2,2.0,1.0,1.0,9.0,4.647149938042132,0.0,4.944376E-5,4.9486578E-5,8,8.688556653087346E-5,5.533853886602209E-4,0,22,0.0
823.0,CAC,2535.0,3,3,6,6.0,3.0,3.0,8.0,3.812887236679058,39.1773271445283,9.888752E-5,9.8973156E-5,8,1.298067509061147E-4,0.0061466740962603985,0,22,0.6666667
824.0,CNF,2537.0,33,33,66,66.0,33.0,33.0,8.0,3.5185873605947955,26417.168189220447,8.405439E-4,8.4127183E-4,8,0.0010821466938885308,0.037221920156379,0,22,0.25630254
825.0,CGR,2538.0,10,10,20,20.0,10.0,10.0,8.0,3.804213135068154,6548.455787279766,2.7194066E-4,2.7217617E-4,8,3.843797338992611E-4,0.011716256308861998,0,22,0.53333336
826.0,XAP,2539.0,4,4,8,8.0,4.0,4.0,9.0,4.500619578686493,0.0,1.236094E-4,1.2371644E-4,8,1.6958122230699676E-4,0.002568621284559696,0,22,1.0
827.0,CCM,2541.0,2,2,4,4.0,2.0,2.0,9.0,4.617719950433705,0.0,7.416563E-5,7.4229865E-5,8,1.0928909706655392E-4,0.0012178496066544543,0,22,1.0
828.0,CAW,2543.0,3,3,6,6.0,3.0,3.0,9.0,4.797397769516729,0.6666666666666666,9.888752E-5,9.8973156E-5,8,1.4655195451666674E-4,9.773892040215422E-4,0,22,0.6666667
829.0,CMG,2544.0,1,1,2,2.0,1.0,1.0,9.0,4.803903345724907,0.0,4.944376E-5,4.9486578E-5,8,7.881661047368912E-5,3.6055016165087076E-4,0,22,0.0
830.0,CWB,2545.0,24,23,47,47.0,24.0,23.0,8.0,3.783457249070632,19412.867568262223,6.1804696E-4,6.185822E-4,8,8.320601825792369E-4,0.026290311984464427,0,22,0.33695653
831.0,CXJ,2547.0,3,3,6,6.0,3.0,3.0,9.0,4.616790582403965,0.34935897435897434,9.888752E-5,9.8973156E-5,8,1.3668800282237874E-4,0.0019152517113480395,0,22,0.6666667
832.0,CGB,2548.0,18,18,36,36.0,18.0,18.0,8.0,3.801425030978934,33159.39763425673,4.697157E-4,4.7012247E-4,8,8.173994084682164E-4,0.013553594838159249,0,22,0.24183007
833.0,CZS,2549.0,1,1,2,2.0,1.0,1.0,10.0,5.251548946716233,0.0,4.944376E-5,4.9486578E-5,8,1.0590120035203806E-4,1.8062409669579135E-4,0,22,0.0
834.0,PPB,2550.0,2,2,4,4.0,2.0,2.0,10.0,4.733890954151177,0.34935897435897434,7.416563E-5,7.4229865E-5,8,1.0593790464544125E-4,0.0012774937624386344,0,22,0.0
835.0,MAO,2551.0,18,18,36,36.0,18.0,18.0,8.0,3.647459727385378,77995.73893043409,4.697157E-4,4.7012247E-4,8,8.62750964323225E-4,0.022972455718029007,0,22,0.20261438
836.0,IGU,2554.0,7,7,14,14.0,7.0,7.0,8.0,3.7877942998760843,321.6927755203206,1.9777504E-4,1.9794631E-4,8,2.403794594617259E-4,0.012554402335112432,0,22,0.71428573
837.0,FLN,2555.0,12,12,24,24.0,12.0,12.0,8.0,3.7899628252788102,10937.535122392123,3.2138443E-4,3.2166275E-4,8,4.5572598326900477E-4,0.0149949417090098,0,22,0.46969697
838.0,FEN,2556.0,2,2,4,4.0,2.0,2.0,9.0,4.297087980173482,0.0,7.416563E-5,7.4229865E-5,8,9.47146006491072E-5,0.00127672100041667,0,22,1.0
839.0,FOR,2559.0,18,18,36,36.0,18.0,18.0,8.0,3.4950433705080544,2466.672255559552,4.697157E-4,4.7012247E-4,8,5.247172630721123E-4,0.03371152863054429,0,22,0.45424837
840.0,GIG,2560.0,50,49,99,99.0,50.0,49.0,8.0,2.991016109045849,124548.83561259438,0.0012608158,0.0012619077,8,0.0013052665050931511,0.17705774291375084,0,22,0.2787755
841.0,GYN,2562.0,11,11,22,22.0,11.0,11.0,8.0,3.803283767038414,542.0469092016932,2.9666253E-4,2.9691946E-4,8,3.7462152052241516E-4,0.012545727935081142,0,22,0.6727273
842.0,GRU,2564.0,90,92,182,182.0,90.0,92.0,7.0,2.8212515489467163,436635.9294069447,0.002249691,0.0022516393,8,0.002386391458021612,0.31510094072833517,0,22,0.16698518
843.0,ATM,2566.0,2,3,5,5.0,2.0,3.0,9.0,4.6483890954151175,1009.8434045729276,7.416563E-5,7.4229865E-5,8,1.2151052893234037E-4,6.862072666692391E-4,0,22,0.5
844.0,IOS,2569.0,7,7,14,14.0,7.0,7.0,8.0,3.8048327137546467,67.06100895871081,1.9777504E-4,1.9794631E-4,8,2.4339881973081055E-4,0.009529170350313922,0,22,0.85714287
845.0,IPN,2570.0,3,3,6,6.0,3.0,3.0,8.0,3.814436183395291,4.408241758241758,9.888752E-5,9.8973156E-5,8,1.3745571051369365E-4,0.005841733324233017,0,22,0.6666667
846.0,IMP,2572.0,5,4,9,9.0,5.0,4.0,9.0,4.237608426270136,4.2852887308769665,1.4833127E-4,1.4845973E-4,8,1.8656304588347377E-4,0.003101225695573197,0,22,0.8
847.0,JPA,2575.0,6,6,12,12.0,6.0,6.0,8.0,3.80545229244114,39.1773271445283,1.7305315E-4,1.7320302E-4,8,2.0458083133812063E-4,0.01119617784484156,0,22,0.93333334
848.0,JOI,2576.0,4,4,8,8.0,4.0,4.0,8.0,3.8110285006195785,67.06100895871081,1.236094E-4,1.2371644E-4,8,1.575281284742097E-4,0.006698735496900716,0,22,0.5
849.0,CPV,2577.0,2,2,4,4.0,2.0,2.0,9.0,4.250619578686493,1.3766233766233766,7.416563E-5,7.4229865E-5,8,1.0294007913534999E-4,0.001867778055102,0,22,0.8333333
850.0,VCP,2578.0,51,51,102,102.0,51.0,51.0,9.0,3.734820322180917,58889.47964672538,0.0012855377,0.001286651,8,0.0018518477634163412,0.02769644759892639,0,22,0.10784314
851.0,LDB,2581.0,7,7,14,14.0,7.0,7.0,8.0,3.8073110285006195,82.1610089587109,1.9777504E-4,1.9794631E-4,8,2.5778077485943463E-4,0.008072200292042994,0,22,0.7619048
852.0,LAZ,2582.0,1,1,2,2.0,1.0,1.0,10.0,5.25,3229.0,4.944376E-5,4.9486578E-5,8,7.506657376474745E-5,0.0010395716526497316,0,22,0.5
853.0,MAB,2584.0,4,8,12,12.0,4.0,8.0,9.0,4.245353159851301,16247.563372725674,1.236094E-4,1.2371644E-4,8,2.0882254654087368E-4,0.002110183738581795,0,22,0.21428572
854.0,MGF,2586.0,8,8,16,16.0,8.0,8.0,8.0,3.806691449814126,87.04989784759931,2.224969E-4,2.2268959E-4,8,2.9085202100701695E-4,0.008422195405950366,0,22,0.75
855.0,MOC,2587.0,2,2,4,4.0,2.0,2.0,9.0,4.515179677819083,4.408241758241758,7.416563E-5,7.4229865E-5,8,1.1540751374843059E-4,0.0011335053187667675,0,22,0.0
856.0,MCZ,2590.0,7,7,14,14.0,7.0,7.0,8.0,3.8057620817843865,39.1773271445283,1.9777504E-4,1.9794631E-4,8,2.3202739382172582E-4,0.011699576910143058,0,22,0.95238096
857.0,MCP,2591.0,1,1,2,2.0,1.0,1.0,9.0,4.6499380421313505,0.0,4.944376E-5,4.9486578E-5,8,7.824386531834892E-5,4.963978996075346E-4,0,22,0.0
858.0,NVT,2595.0,5,5,10,10.0,5.0,5.0,8.0,3.810718711276332,67.06100895871081,1.4833127E-4,1.4845973E-4,8,1.8017052086583365E-4,0.009421215365015627,0,22,0.7
859.0,GEL,2596.0,2,2,4,4.0,2.0,2.0,9.0,4.521685254027261,3227.000000000001,7.416563E-5,7.4229865E-5,8,1.8227572290482132E-4,3.2898852069628703E-4,0,22,0.5
860.0,NAT,2597.0,9,10,19,19.0,9.0,10.0,8.0,3.657063197026022,1170.582941948629,2.472188E-4,2.4743288E-4,8,2.842795899085157E-4,0.019272259436997313,0,22,0.8
861.0,POA,2599.0,26,27,53,53.0,26.0,27.0,8.0,3.522924411400248,48676.36160524681,6.674907E-4,6.6806877E-4,8,9.383925420050154E-4,0.0316876540873329,0,22,0.24753694
862.0,ABV,260.0,23,23,46,46.0,23.0,23.0,8.0,3.310099132589839,33290.55421138733,5.9332506E-4,5.938389E-4,7,8.225783134786458E-4,0.05783814901551665,0,22,0.18774703
863.0,PFB,2602.0,4,4,8,8.0,4.0,4.0,8.0,3.810718711276332,3809.9936841123003,1.236094E-4,1.2371644E-4,8,2.0493474986548263E-4,0.0063956559126799855,0,22,0.41666666
864.0,PET,2603.0,2,2,4,4.0,2.0,2.0,9.0,4.521995043370508,3229.0,7.416563E-5,7.4229865E-5,8,1.1630531629593174E-4,8.613400605871208E-4,0,22,0.5
865.0,PNZ,2604.0,4,4,8,8.0,4.0,4.0,9.0,4.139405204460966,36.763986279412784,1.236094E-4,1.2371644E-4,8,1.7240384646965995E-4,0.003294756763425033,0,22,0.75
866.0,PVH,2607.0,4,4,8,8.0,4.0,4.0,9.0,4.2422552664188355,73.76125541125539,1.236094E-4,1.2371644E-4,8,2.1442312799195676E-4,0.002408518424401794,0,22,0.5
867.0,RBR,2609.0,3,3,6,6.0,3.0,3.0,9.0,4.2518587360594795,6455.999999999999,9.888752E-5,9.8973156E-5,8,2.1090638609476905E-4,0.0015924270325650052,0,22,0.33333334
868.0,REC,2610.0,18,18,36,36.0,18.0,18.0,8.0,3.297707558859975,9804.77566658446,4.697157E-4,4.7012247E-4,8,5.168434562060846E-4,0.045073670212771984,0,22,0.47712418
869.0,RIG,2611.0,1,2,3,3.0,1.0,2.0,9.0,4.521995043370508,0.0,4.944376E-5,4.9486578E-5,8,9.557407845964326E-5,1.6439956330421246E-4,0,22,1.0
870.0,SDU,2612.0,18,18,36,36.0,18.0,18.0,8.0,3.798636926889715,11042.20883344418,4.697157E-4,4.7012247E-4,8,6.233443638608435E-4,0.013249384966123866,0,22,0.39869282
871.0,RAO,2613.0,12,12,24,24.0,12.0,12.0,8.0,3.802973977695167,126.8047513274527,3.2138443E-4,3.2166275E-4,8,3.9989606197353146E-4,0.013149910073992698,0,22,0.6666667
872.0,SJK,2615.0,2,2,4,4.0,2.0,2.0,9.0,4.794609665427509,2.6,7.416563E-5,7.4229865E-5,8,1.1696976110418099E-4,7.361934252577828E-4,0,22,0.0
873.0,SLZ,2616.0,8,8,16,16.0,8.0,8.0,8.0,3.80638166047088,261.9707397428551,2.224969E-4,2.2268959E-4,8,2.73666324733736E-4,0.011189353420516981,0,22,0.75
874.0,CGH,2618.0,26,26,52,52.0,26.0,26.0,9.0,3.9609665427509295,5885.573918938244,6.674907E-4,6.6806877E-4,8,8.848993856924844E-4,0.013419224152931558,0,22,0.23076923
875.0,SJP,2619.0,6,6,12,12.0,6.0,6.0,8.0,3.80638166047088,68.56100895871083,1.7305315E-4,1.7320302E-4,8,2.2409276846096777E-4,0.008054407680081262,0,22,0.73333335
876.0,BNI,262.0,2,2,4,4.0,2.0,2.0,9.0,4.064126394052044,0.0,7.416563E-5,7.4229865E-5,7,9.766947054143466E-5,0.003529884520216784,0,22,1.0
877.0,SSA,2621.0,29,29,58,58.0,29.0,29.0,8.0,3.251239157372986,45320.41237914197,7.4165635E-4,7.4229867E-4,8,9.867592756567227E-4,0.05647878658859923,0,22,0.25747126
878.0,TMT,2622.0,1,1,2,2.0,1.0,1.0,10.0,5.631970260223048,0.0,4.944376E-5,4.9486578E-5,8,8.941095189677244E-5,1.8980936706170396E-4,0,22,0.0
879.0,THE,2623.0,6,6,12,12.0,6.0,6.0,8.0,3.806691449814126,43.46545845765963,1.7305315E-4,1.7320302E-4,8,2.0649976017767983E-4,0.008603074688102815,0,22,0.8
880.0,TFF,2624.0,5,5,10,10.0,5.0,5.0,9.0,4.6446716232961585,25812.0,1.4833127E-4,1.4845973E-4,8,5.776781926643134E-4,0.0011487415179509302,0,22,0.0
881.0,TBT,2628.0,1,1,2,2.0,1.0,1.0,9.0,4.647149938042132,0.0,4.944376E-5,4.9486578E-5,8,8.688556653087346E-5,5.533853886602209E-4,0,22,0.0
882.0,TUR,2629.0,1,1,2,2.0,1.0,1.0,9.0,4.649628252788104,0.0,4.944376E-5,4.9486578E-5,8,6.833170402470712E-5,1.9404474150249503E-4,0,22,1.0
883.0,CBQ,263.0,2,2,4,4.0,2.0,2.0,9.0,4.064126394052044,0.0,7.416563E-5,7.4229865E-5,7,9.766947054143466E-5,0.003529884520216784,0,22,1.0
884.0,PAV,2631.0,1,1,2,2.0,1.0,1.0,9.0,4.25092936802974,0.0,4.944376E-5,4.9486578E-5,8,7.506657376474745E-5,0.0010395716526497316,0,22,0.0
885.0,URG,2632.0,1,1,2,2.0,1.0,1.0,10.0,5.521065675340768,0.0,4.944376E-5,4.9486578E-5,8,1.1794231213288122E-4,1.71971987403057E-4,0,22,0.0
886.0,UDI,2633.0,9,9,18,18.0,9.0,9.0,8.0,3.8048327137546467,112.1997507724521,2.472188E-4,2.4743288E-4,8,3.1704012307480424E-4,0.009394171415787788,0,22,0.6666667
887.0,UBA,2635.0,4,4,8,8.0,4.0,4.0,8.0,3.8119578686493183,39.1773271445283,1.236094E-4,1.2371644E-4,8,1.5687288325112988E-4,0.0066628257914199615,0,22,0.8333333
888.0,BVH,2637.0,1,1,2,2.0,1.0,1.0,9.0,4.801115241635688,0.0,4.944376E-5,4.9486578E-5,8,8.474376293342291E-5,4.29732920682032E-4,0,22,0.0
889.0,VIX,2638.0,9,9,18,18.0,9.0,9.0,8.0,3.804213135068154,3687.758254523124,2.472188E-4,2.4743288E-4,8,3.075643146769864E-4,0.012423476932675174,0,22,0.6944444
890.0,ENU,264.0,3,3,6,6.0,3.0,3.0,9.0,3.908921933085502,0.0,9.888752E-5,9.8973156E-5,7,1.232557337904607E-4,0.006809011228636392,0,22,1.0
891.0,ARI,2641.0,3,4,7,7.0,3.0,4.0,9.0,4.007434944237918,327.8835875693441,9.888752E-5,9.8973156E-5,8,1.57652805233966E-4,0.0024217956348199948,0,22,0.6666667
892.0,BBA,2642.0,3,3,6,6.0,3.0,3.0,9.0,4.01548946716233,0.0,9.888752E-5,9.8973156E-5,8,1.7862631477615E-4,0.002172530654334014,0,22,1.0
893.0,CJC,2645.0,4,4,8,8.0,4.0,4.0,9.0,4.015799256505576,0.6666666666666666,1.236094E-4,1.2371644E-4,8,2.1230272065861545E-4,0.00240848781368656,0,22,0.8333333
894.0,PUQ,2647.0,4,4,8,8.0,4.0,4.0,9.0,4.013940520446097,4103.691392018194,1.236094E-4,1.2371644E-4,8,2.551772435436863E-4,0.0023140693988392786,0,22,0.35
895.0,IQQ,2649.0,5,5,10,10.0,5.0,5.0,9.0,4.007125154894672,382.43040783099065,1.4833127E-4,1.4845973E-4,8,2.2774885733290538E-4,0.0031679247460386366,0,22,0.45
896.0,SCL,2650.0,39,40,79,79.0,39.0,40.0,8.0,3.0170384138785624,156885.7014836089,9.888752E-4,9.897315E-4,8,0.001357892308477916,0.10876389776593534,0,22,0.225
897.0,ANF,2651.0,6,5,11,11.0,6.0,5.0,8.0,3.9114002478314744,131.62211979749642,1.7305315E-4,1.7320302E-4,8,2.6690579868430517E-4,0.00507311739118857,0,22,0.46666667
898.0,CCP,2656.0,4,4,8,8.0,4.0,4.0,9.0,4.01548946716233,1618.5000000000002,1.236094E-4,1.2371644E-4,8,2.477265703001477E-4,0.002313593648450003,0,22,0.41666666
899.0,IPC,2657.0,2,2,4,4.0,2.0,2.0,8.0,3.919454770755886,1148.4166882532184,7.416563E-5,7.4229865E-5,10,1.321694629554207E-4,0.0023862089439872208,0,22,0.0
900.0,ZOS,2658.0,1,1,2,2.0,1.0,1.0,10.0,5.01548946716233,1612.4999999999998,4.944376E-5,4.9486578E-5,8,7.49995379157018E-5,0.0017839392535934071,0,22,0.5
901.0,IBA,266.0,1,1,2,2.0,1.0,1.0,9.0,4.309789343246592,0.0,4.944376E-5,4.9486578E-5,7,7.654388950512228E-5,0.0010003915393638962,0,22,0.0
902.0,LSC,2662.0,4,4,8,8.0,4.0,4.0,9.0,4.015799256505576,0.6666666666666666,1.236094E-4,1.2371644E-4,8,2.1230272065861548E-4,0.002408487813686561,0,22,0.8333333
903.0,ZCO,2664.0,2,2,4,4.0,2.0,2.0,9.0,4.016109045848823,0.0,7.416563E-5,7.4229865E-5,8,1.276414888149511E-4,0.001977825521388224,0,22,1.0
904.0,PMC,2665.0,4,4,8,8.0,4.0,4.0,9.0,4.014869888475836,4.166666666666666,1.236094E-4,1.2371644E-4,8,2.3247757116828517E-4,0.0023584046941287425,0,22,0.6666667
905.0,ZAL,2667.0,2,2,4,4.0,2.0,2.0,9.0,4.016109045848823,3226.9999999999995,7.416563E-5,7.4229865E-5,8,1.6253588784870423E-4,3.6415340126052446E-4,0,22,0.5
906.0,ILR,267.0,1,1,2,2.0,1.0,1.0,9.0,4.309789343246592,0.0,4.944376E-5,4.9486578E-5,7,7.654388950512228E-5,0.0010003915393638962,0,22,0.0
907.0,OCC,2670.0,2,2,4,4.0,2.0,2.0,9.0,4.352230483271375,33.41719383346306,7.416563E-5,7.4229865E-5,8,1.2924733406015755E-4,0.001383781606473921,0,22,0.0
908.0,CUE,2671.0,2,2,4,4.0,2.0,2.0,9.0,4.195786864931846,0.0,7.416563E-5,7.4229865E-5,8,1.0296606198015877E-4,0.0020614319669877935,0,22,1.0
909.0,GPS,2672.0,1,1,2,2.0,1.0,1.0,9.0,4.265179677819083,0.0,4.944376E-5,4.9486578E-5,8,7.514492034101352E-5,8.42859856014288E-4,0,22,0.0
910.0,GYE,2673.0,18,19,37,37.0,18.0,19.0,8.0,3.26548946716233,28061.93035838463,4.697157E-4,4.7012247E-4,8,6.482492420227524E-4,0.046486752014545586,0,22,0.38011697
911.0,JOS,268.0,1,1,2,2.0,1.0,1.0,9.0,4.0666047087980175,0.0,4.944376E-5,4.9486578E-5,7,6.726986931909336E-5,0.002529492980852887,0,22,0.0
912.0,XMS,2680.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,4.944376E-5,0.0,8,7.396542992192624E-5,0.0012185721109735069,0,1,0.0
913.0,MEC,2683.0,1,1,2,2.0,1.0,1.0,9.0,4.352850061957868,0.0,4.944376E-5,4.9486578E-5,8,7.396542992192624E-5,0.0012185721109735069,0,22,0.0
